mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__criterion,param_rf__max_features,param_rf__min_impurity_decrease,param_rf__min_samples_leaf,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.585774564743042,0.005792770618062683,0.006546306610107422,0.0001836166968892186,squared_error,1.0,0.0,3,50,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 3, 'rf__n_estimators': 50}",-0.0035713537287838104,0.13347811057162906,0.0975951394152832,0.09752436273060228,0.2291393639825855,0.11083312459426324,0.07476618717365917,1253
1.184145736694336,0.01150202600516557,0.011119413375854491,0.0006022587976286533,squared_error,1.0,0.0,3,100,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 3, 'rf__n_estimators': 100}",0.003441557461221101,0.14384343726369442,0.11500348374587521,0.11664638618805279,0.23641358119693723,0.12306968917115615,0.07442526299174132,780
2.9175132751464843,0.036971827672839984,0.023601627349853514,0.0001138315867117494,squared_error,1.0,0.0,3,250,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 3, 'rf__n_estimators': 250}",0.009314664624958002,0.13471526339314865,0.1152655820943117,0.11927005432863413,0.22814409725664686,0.12134193233953987,0.06953685617978382,843
5.8151655197143555,0.06813203190366648,0.04467949867248535,0.00020515491901193478,squared_error,1.0,0.0,3,500,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 3, 'rf__n_estimators': 500}",0.015508427790329904,0.1376367989787225,0.10804938881907578,0.11436072288202881,0.2262032869922399,0.12035172509247938,0.06735381727909437,883
11.694983339309692,0.15199523082525,0.08684272766113281,0.00013813639160443542,squared_error,1.0,0.0,3,1000,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 3, 'rf__n_estimators': 1000}",0.018344383654639085,0.14158711340550323,0.10947353152114003,0.11872341220400207,0.2321029000759851,0.1240462681722539,0.06840687507789245,748
0.25391263961791993,0.005805803649752265,0.00412454605102539,7.524644465735775e-05,squared_error,1.0,0.0,5,25,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 25}",0.02335977554094959,0.11316021586998393,0.11860223443399887,0.09428490953336655,0.20914934701499555,0.11171129647865889,0.05941957303717714,1216
0.502258586883545,0.008878175235232546,0.006011152267456054,0.00014585353570778506,squared_error,1.0,0.0,5,50,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 50}",0.006541917065372438,0.13446394279363028,0.10335299746218207,0.12944201442783398,0.23258164755430932,0.12127650386066562,0.07226990606026693,847
0.9973771572113037,0.01766120694617237,0.009851503372192382,0.00013619135391547917,squared_error,1.0,0.0,5,100,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 100}",0.019514969512862468,0.14129145819794886,0.11152312155379573,0.12285446341411921,0.23703042009215658,0.12644288655417657,0.06945378069618231,645
2.5112585544586183,0.035424184072063214,0.021378040313720703,0.000185994610739091,squared_error,1.0,0.0,5,250,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 250}",0.019369270705764774,0.13124529794652884,0.11875624165045462,0.12057061206200714,0.2286681538362626,0.1237219152402036,0.06632401877157108,758
5.043633031845093,0.034598846516110816,0.040959930419921874,0.0010406897032257637,squared_error,1.0,0.0,5,500,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 500}",0.028179690636344845,0.14198414446573693,0.12570033787245338,0.12189337213868467,0.23483604856098073,0.1305187187348401,0.06570304613856186,386
9.949582481384278,0.13697432986333502,0.07858281135559082,0.0004827556568321081,squared_error,1.0,0.0,5,1000,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 1000}",0.024950021647267895,0.14057875430076916,0.12380942378844983,0.12303005623198282,0.23291296305333764,0.12905624380436148,0.06606199501991969,477
0.207724666595459,0.0074353790516467145,0.003988790512084961,0.00022962941826516555,squared_error,1.0,0.0,10,25,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 10, 'rf__n_estimators': 25}",0.021440763545599206,0.14972301683598233,0.12766930166783486,0.11416732566404186,0.2333418868986754,0.12926845892242672,0.06798099847759922,455
0.4074405670166016,0.005586307067068211,0.005615091323852539,0.0001921329281583419,squared_error,1.0,0.0,10,50,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 10, 'rf__n_estimators': 50}",0.026559242055344434,0.1357309039200042,0.12387197122724813,0.1346251289028516,0.2259030639514631,0.1293380620113823,0.0632249714649004,452
0.8061310768127441,0.01243301716919064,0.008948802947998047,0.00015929737132982974,squared_error,1.0,0.0,10,100,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 10, 'rf__n_estimators': 100}",0.03684120719478212,0.13917161437249492,0.11863705886943099,0.13486848830370612,0.23489172806198955,0.13288201936048075,0.06304957134585898,292
2.0131608486175536,0.030106862968402672,0.018993711471557616,8.432317443115024e-05,squared_error,1.0,0.0,10,250,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 10, 'rf__n_estimators': 250}",0.0347512984249132,0.13450227565570383,0.1346925353186157,0.1340415302974599,0.23134517113057362,0.13386656216545326,0.06217239208727666,251
4.025031805038452,0.057624214309571216,0.03589015007019043,0.00020488885366911093,squared_error,1.0,0.0,10,500,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 10, 'rf__n_estimators': 500}",0.03526229930932412,0.1397226159978191,0.1320288261137833,0.1367183471204283,0.23195298624472915,0.1351370149572168,0.062259907337374444,194
8.030207920074464,0.10489112523327186,0.06927876472473145,0.00032667102040796016,squared_error,1.0,0.0,10,1000,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 10, 'rf__n_estimators': 1000}",0.037403704604851096,0.1379263753817671,0.13058792448965428,0.13844642096718096,0.23197341037794184,0.13526756716427907,0.06159290403109097,188
0.15372152328491212,0.0049397801169750065,0.003756093978881836,0.00020181309012307368,squared_error,1.0,0.0,25,25,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 25, 'rf__n_estimators': 25}",0.06129129588423321,0.10780329830128288,0.1188114272259927,0.1327054947866233,0.20448818347882092,0.1250199399353906,0.046412429234136035,713
0.3018002986907959,0.009142165573746404,0.005186223983764648,0.00016835050393561765,squared_error,1.0,0.0,25,50,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 25, 'rf__n_estimators': 50}",0.047527294661732444,0.09666793937767126,0.12054483303785057,0.15268987151186086,0.2187601117915351,0.12723801007613006,0.057196535465355226,593
0.5922102928161621,0.012143241580692857,0.00802907943725586,0.00010475457969302245,squared_error,1.0,0.0,25,100,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 25, 'rf__n_estimators': 100}",0.03814399502316035,0.11896107400972789,0.12075194341038509,0.15237227778617757,0.21380867147516036,0.12880759234092226,0.056854574372964456,498
1.470210647583008,0.028214114979360553,0.016697502136230467,0.00012031071147604342,squared_error,1.0,0.0,25,250,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 25, 'rf__n_estimators': 250}",0.045743687379890874,0.11404627048777449,0.11388667534142338,0.14693373620854477,0.21597474012128048,0.1273170219077828,0.05523712960848928,587
2.943433332443237,0.06528159397462652,0.031508874893188474,0.0002746926143732847,squared_error,1.0,0.0,25,500,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 25, 'rf__n_estimators': 500}",0.04087145400430925,0.1179591292007589,0.12021152984050243,0.1496321359753482,0.21291522020663134,0.12831789384551,0.055553400486859875,528
5.900839519500733,0.13409977409668233,0.060601234436035156,0.00014907206262838792,squared_error,1.0,0.0,25,1000,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.0, 'rf__min_samples_leaf': 25, 'rf__n_estimators': 1000}",0.04446816189762881,0.11380051296109406,0.11910675202982168,0.1503768655092832,0.21341780476679129,0.1282340194329238,0.05487246107859785,537
0.3674916744232178,0.003158536615841466,0.004923009872436523,0.000753525177743846,squared_error,1.0,0.001,1,25,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 25}",-0.04277712462015115,0.0910942173473398,0.07428641854719142,0.09951583259258934,0.18158083535797176,0.08074003584498823,0.07200936684918986,1670
0.7357692241668701,0.012973689883113803,0.006725454330444336,0.00010084137520617943,squared_error,1.0,0.001,1,50,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 50}",-0.006595850152249616,0.12208259203655869,0.08142970511300274,0.08284695258560193,0.19993638852871398,0.09593995762232554,0.06692422739209482,1540
1.463801097869873,0.02217925174187796,0.011374759674072265,0.00010895467166549368,squared_error,1.0,0.001,1,100,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100}",-0.01254349876816252,0.11097236099359908,0.08085521846096311,0.10872725461978405,0.20758195082068898,0.09911865722537454,0.07042600623503005,1506
3.671775531768799,0.04659490063671955,0.025068283081054688,0.00018793416144104102,squared_error,1.0,0.001,1,250,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 250}",0.003239245295878379,0.13523345171763956,0.08069824836643147,0.1025310083127261,0.21074500157423526,0.10648939105338215,0.06787768084210344,1359
7.317458581924439,0.08685570249469543,0.04796290397644043,0.00019469985812956754,squared_error,1.0,0.001,1,500,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 500}",0.0052424376802892025,0.13299556857576744,0.08658553705574579,0.1114552190486765,0.22418950209282462,0.11209365289066071,0.07081048404129538,1201
14.589501476287841,0.15120889793956177,0.09283342361450195,0.00043335412692180076,squared_error,1.0,0.001,1,1000,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 1000}",0.0021822536847724283,0.13030897050393442,0.09307809949898793,0.10741246731720899,0.22406132952828972,0.1114086241066387,0.07117616529396226,1229
0.33094964027404783,0.0029106172579438515,0.00450291633605957,0.00017326727039637538,squared_error,1.0,0.001,2,25,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 25}",-0.006778783640496666,0.12606298934222582,0.06915699734908354,0.0662121924685316,0.17080907036530202,0.08509249317692927,0.06012761503186993,1627
0.6479463577270508,0.009704978477464437,0.006601142883300781,9.632209739552505e-05,squared_error,1.0,0.001,2,50,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 50}",-0.01235271410662886,0.13624627380913124,0.10563698513481223,0.09809696118475719,0.21299949179971278,0.10812539956435692,0.07267887787645859,1325
1.3009675025939942,0.022232981498520675,0.011097860336303712,0.00012074298366304309,squared_error,1.0,0.001,2,100,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100}",-0.008071469370014794,0.12953178294317558,0.09807844548674127,0.11469451560319166,0.22613465373584973,0.11207358567978869,0.07476935652175089,1202
3.2367687225341797,0.031020605865533304,0.024087858200073243,0.00017481226118409282,squared_error,1.0,0.001,2,250,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 250}",-0.0027355660058741016,0.13200783330717214,0.09776637946247368,0.11759454971437644,0.22226843635984572,0.11338032656759878,0.07203896166732007,1148
6.441685390472412,0.07836544607445083,0.04687666893005371,0.0017265584632218296,squared_error,1.0,0.001,2,500,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 500}",0.008241053229233408,0.14300786962094025,0.10011412533255482,0.11635089822210476,0.22561371509041628,0.1186655322990499,0.07010497984858882,941
12.888126182556153,0.14276422022502824,0.0894136905670166,8.011920041946924e-05,squared_error,1.0,0.001,2,1000,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 1000}",0.01551497034592031,0.13932705665008416,0.09755487107033811,0.11354583663111939,0.2285373837010065,0.1188960236796937,0.0687173434005002,936
0.2982719898223877,0.004808694016499537,0.004418277740478515,0.0005649454402581219,squared_error,1.0,0.001,3,25,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 3, 'rf__n_estimators': 25}",-0.013997195054612499,0.12337993671747094,0.0915027643862617,0.06846470348125788,0.21007161352433756,0.09588436461094312,0.07299277730214891,1544
0.5832955837249756,0.004244075356656078,0.006261587142944336,0.00011801175384301018,squared_error,1.0,0.001,3,50,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 3, 'rf__n_estimators': 50}",-0.027398919994598092,0.12671228370709153,0.12401242048816563,0.08553021955832807,0.22662588320867416,0.10709637739353225,0.08186858156605431,1344
1.1896921157836915,0.025986917882272517,0.010779190063476562,0.00025244186089352997,squared_error,1.0,0.001,3,100,"{'rf__criterion': 'squared_error', 'rf__max_features': 1.0, 'rf__min_impurity_decrease': 0.001, 'rf__min_samples_leaf': 3, 'rf__n_estimators': 100}",-0.0028634906828901574,0.1396549819609504,0.09576963044095532,0.1196450592593612,0.2178595095430419,0.11401313810428373,0.07136702807568769,1117
