mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_catboost__bagging_temperature,param_catboost__depth,param_catboost__iterations,param_catboost__l2_leaf_reg,param_catboost__random_strength,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6190942764282227,0.10991276204617734,0.05761079788208008,0.002282419346351049,0.01,4,100,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",0.6210609236102402,0.6294943857857971,0.651005794566008,0.6642877049508222,0.6311232189690048,0.6393944055763744,0.015855851845705357,11
0.5575912475585938,0.09906072658498433,0.05763177871704102,0.0025380314598524435,0.01,4,100,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.62554448216649,0.6453227897682852,0.6493350220418169,0.6702353501459495,0.6261374667660983,0.643315022177728,0.01658816499308198,3
0.5307327270507812,0.0871895791655916,0.055802011489868165,0.0008277945062368552,0.01,4,100,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.6179926388230534,0.6461558447163125,0.6522431679428178,0.6601173223560207,0.6282411148990684,0.6409500177474545,0.015560070053894592,8
0.5323330402374268,0.08756001744031479,0.05605216026306152,0.0011157077707221342,0.01,4,100,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.6226185417862705,0.6390642284186414,0.6526556419318712,0.6712378223772401,0.6243194243432785,0.6419791317714603,0.01824967516286242,5
1.2364727020263673,0.18803627265374742,0.055738639831542966,0.0005335471873068046,0.01,4,250,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",0.617076236355754,0.6270874258908904,0.6436217191831539,0.6582915805133625,0.6335625819816433,0.6359279087849609,0.014131263168478703,21
1.2420091152191162,0.20488149336482103,0.0588315486907959,0.0030938955080834912,0.01,4,250,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.6120561243097347,0.6430434038347691,0.643973263440828,0.659818584737895,0.6304115191616322,0.6378605790969718,0.015923184195782016,13
1.2376838684082032,0.1910863157350496,0.056853199005126955,0.0012119903314955429,0.01,4,250,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.6118123402555428,0.631674038739867,0.6523012404292792,0.6524378325801223,0.6370277801006137,0.637050646421085,0.015068023404731153,18
1.2469820499420166,0.19874339939914232,0.05780525207519531,0.0025006685640878564,0.01,4,250,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.61772792821314,0.6333318187149212,0.6419734343357959,0.6566497980976072,0.6390088705184722,0.6377383699759873,0.012625589324226215,15
1.1476468086242675,0.056372470716903655,0.055798673629760744,0.0006845929774233737,0.01,6,100,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",0.6038307922646236,0.6501262482306822,0.6436394550244982,0.6590235777707247,0.6321809871066357,0.6377602120794329,0.01908899341761829,14
1.1388689041137696,0.06831057218247136,0.05547595024108887,0.0010584227773908531,0.01,6,100,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.6069208729595714,0.6383741211794224,0.6334935809786088,0.6510364459447354,0.6307900347660098,0.6321230111656695,0.014391646531231098,30
1.1276189804077148,0.051425858562576525,0.05628957748413086,0.0011999796767908058,0.01,6,100,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.6062841071467246,0.6607670315580945,0.6589755889114708,0.6617546911409262,0.633627598776909,0.6442818035068251,0.021680908111956096,2
1.1847599029541016,0.06984518039968172,0.05782527923583984,0.0017608004876936885,0.01,6,100,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.6116512698856057,0.646275128551408,0.6375494657594319,0.6571403963903959,0.62291055861751,0.6351053638408704,0.016217815728598095,24
2.800668239593506,0.17957979641397062,0.05661244392395019,0.000887571606079071,0.01,6,250,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",0.6093771996453214,0.6275877832545516,0.6492699819845987,0.6557466648154786,0.630118805480031,0.6344200870359964,0.01653886275785908,26
2.7918640613555907,0.12130420693237147,0.05670781135559082,0.0018066503346410205,0.01,6,250,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.6075440110435139,0.6312623321733019,0.6537930425781107,0.6511553422065622,0.6246062484093401,0.6336721952821658,0.017211564523889545,27
2.7595566272735597,0.13560779374154888,0.05628581047058105,0.000432987606560426,0.01,6,250,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.6066174117877937,0.633069843650146,0.6524039788350554,0.6591689335748151,0.6272155663282019,0.6356951468352023,0.01873239925141251,22
2.7782976627349854,0.1553687296130923,0.05578427314758301,0.0006602589277849184,0.01,6,250,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.6081667409453747,0.6223318885505742,0.6441134607225159,0.6476994577884835,0.6244549060578436,0.6293532908129584,0.014673844872314946,32
