mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_catboost__bagging_temperature,param_catboost__depth,param_catboost__iterations,param_catboost__l2_leaf_reg,param_catboost__random_strength,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.34721941947937013,0.01135779174180003,0.0013285636901855468,0.00022894071775261213,0.01,4,250,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",,,,,,,,1
0.35146512985229494,0.036170108307308386,0.0012622833251953124,0.00015484368801442746,0.01,4,250,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",,,,,,,,1
0.33584203720092776,0.01035368581433779,0.00126800537109375,0.00011508280823941673,0.01,4,250,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",,,,,,,,1
0.2749279022216797,0.03406479580086763,0.0014303207397460937,0.0002627852737004004,0.01,6,100,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",,,,,,,,1
0.2972572803497314,0.015257537978709717,0.0013503074645996095,0.00013441671580908813,0.01,6,100,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",,,,,,,,1
0.31168718338012696,0.037995409276482185,0.0012960433959960938,6.033525912197877e-05,0.01,6,100,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",,,,,,,,1
0.2907430171966553,0.010390410462527118,0.001217222213745117,6.467845650081442e-05,0.01,6,100,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",,,,,,,,1
0.6665568828582764,0.02400628936511508,0.0013430595397949218,0.00016236003447205234,0.01,6,250,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",,,,,,,,1
2.1790236473083495,1.0676009324075824,0.008791208267211914,0.005954882987738269,0.01,6,250,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",,,,,,,,1
0.8908528804779052,0.1965142850708627,0.0016849517822265625,0.0003444132902679106,0.01,6,250,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",,,,,,,,1
0.7342828273773193,0.037087679527307627,0.0014803886413574218,0.00017398809764588094,0.01,6,250,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",,,,,,,,1
