mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_catboost__bagging_temperature,param_catboost__depth,param_catboost__iterations,param_catboost__l2_leaf_reg,param_catboost__random_strength,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.7474905967712404,0.062035202162652577,0.05645642280578613,0.0009842455557307205,0.0,6,250,0.0,0.01,"{'catboost__bagging_temperature': 0, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.629060605426165,0.6215350450127243,0.6332839448563287,0.6191489357028003,0.6345817603528834,0.6275220582701803,0.006186426547736105,32
2.61761736869812,0.06677951193039122,0.05532712936401367,0.0005681325622785556,0.0,6,250,0.01,0.0,"{'catboost__bagging_temperature': 0, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.628214216430997,0.6265782530778142,0.6357417712706394,0.6238984668104733,0.6346579404961356,0.6298181296172118,0.004617900930658993,30
2.64438419342041,0.0835453904611822,0.05616316795349121,0.0007860915107874781,0.0,6,250,0.01,0.01,"{'catboost__bagging_temperature': 0, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.6393788609830126,0.6285010023137213,0.6356770484777884,0.6201548233333296,0.6331295340759681,0.631368253836764,0.006630230782450987,27
0.4921009063720703,0.06904015413269822,0.054990386962890624,0.0010110252966381219,0.01,4,100,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",0.6405874363531096,0.6561543999209102,0.6433258244239578,0.6293994291110035,0.6562545531553855,0.6451443285928733,0.010164967727142803,8
0.486467981338501,0.06136055860271195,0.05540056228637695,0.0010719957004849247,0.01,4,100,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.6487563722009672,0.6647510851676497,0.6426532867184049,0.631177371658609,0.6745740116281622,0.6523824254747586,0.015510699205600253,1
0.517430591583252,0.04104390263106911,0.07511467933654785,0.03882589680838034,0.01,4,100,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.6408942835418701,0.6694059291313582,0.6411837805670619,0.6326311203779288,0.6633704795207986,0.6494971186278036,0.014257721671616793,3
0.47304496765136717,0.05831063736360526,0.05455031394958496,0.0018412900473457699,0.01,4,100,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.6545453162814096,0.6502018134211027,0.6362118410810904,0.629024082903165,0.6738966569871876,0.648775942134791,0.015584361905819473,4
1.1237028598785401,0.1694699846183589,0.05600395202636719,0.0017365432726987248,0.01,4,250,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",0.6388434498903479,0.64546829721124,0.6443949640950185,0.623316195722173,0.6328706478337824,0.6369787109505124,0.008174247877708546,23
1.1111191749572753,0.16622413669304503,0.05564703941345215,0.0023129506695624327,0.01,4,250,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.6379797083689118,0.6568500633222473,0.6417111507392044,0.6229938581081285,0.6528160174966622,0.6424701596070308,0.011948932782394025,11
1.1382836818695068,0.17647501233788454,0.05995635986328125,0.004748325395268257,0.01,4,250,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.6372663880034212,0.6543945848241132,0.6421643407644824,0.6237914069396567,0.6395665386586445,0.6394366518380636,0.009804903362335611,19
1.1466936588287353,0.16751528402322968,0.05738286972045899,0.0015466155075156804,0.01,4,250,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 4, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.6415437447675679,0.6477261168479952,0.6423831692840044,0.6180614141160325,0.6493510923541651,0.639813107473953,0.01128118220768879,18
1.1173704147338868,0.022858737843752544,0.055655622482299806,0.0005327989997557364,0.01,6,100,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",0.6373183839017552,0.6566630466348693,0.6458939855161144,0.6244208539831332,0.6555462820304706,0.6439685104132686,0.012043575502341879,10
1.10604829788208,0.024099200908036068,0.054624509811401364,0.0009728577191764765,0.01,6,100,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.6401313089211875,0.6558958586493537,0.6392165162243316,0.6263786828813321,0.6503689049908408,0.6423982543334092,0.010174534510999221,13
1.075585126876831,0.037728512063913706,0.054288291931152345,0.0003297977114871783,0.01,6,100,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.6442542083433253,0.6444826071758605,0.6374604529551074,0.6323701024797045,0.653694171931483,0.6424523085770961,0.007215510365697631,12
1.0645925521850585,0.019846055137041484,0.0544623851776123,0.00011520581133240232,0.01,6,100,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 100, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.6446373617933326,0.6317127773229402,0.636547430001215,0.6230510233634438,0.6607713868305117,0.6393439958622886,0.012795858989874492,20
2.6253374576568604,0.08663300312392859,0.05538778305053711,0.0006671087053686071,0.01,6,250,0.0,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0}",0.6254440011266493,0.6331519522519361,0.6443710661985562,0.6171438770864833,0.6325679323241682,0.6305357657975585,0.009029489689406936,28
2.578657531738281,0.05528766416822758,0.05499477386474609,0.00041710403099011175,0.01,6,250,0.0,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0, 'catboost__random_strength': 0.01}",0.6302604256128147,0.628624862680784,0.6423879948052761,0.6205238766078777,0.6278872537415429,0.6299368826896591,0.007066285187608651,29
2.593173885345459,0.0895298656834435,0.05477509498596191,0.0004886934330673914,0.01,6,250,0.01,0.0,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0}",0.6373695918108048,0.6273007131606415,0.6447705649173309,0.6272595857680303,0.634080673887682,0.6341562259088979,0.006596322026516312,25
2.6058252811431886,0.047705948944934795,0.05551624298095703,0.0011543145556438918,0.01,6,250,0.01,0.01,"{'catboost__bagging_temperature': 0.01, 'catboost__depth': 6, 'catboost__iterations': 250, 'catboost__l2_leaf_reg': 0.01, 'catboost__random_strength': 0.01}",0.6325128307981247,0.6239042700107237,0.6419898275399659,0.6207845239637972,0.6421880461569044,0.6322758996939032,0.008885978592967777,26
